8.789062500000000000e-01,-3.943758487701416016e+00,6.000001430511474609e-01,-1.631125807762145996e-02,-4.025280941277742386e-03,-7.666050195693969727e-01,6.418991684913635254e-01
-5.371093750000000000e+00,-9.499314308166503906e+00,6.000001430511474609e-01,-1.329682487994432449e-02,8.020581677556037903e-03,-4.931535720825195312e-01,8.698037266731262207e-01
1.025390625000000000e+01,-1.474622726440429688e+00,6.000001430511474609e-01,2.898737788200378418e-02,-1.077050343155860901e-03,-8.397272229194641113e-01,5.422331094741821289e-01
-3.808593750000000000e+00,3.772290647029876709e-01,6.000001430511474609e-01,-2.424668334424495697e-02,2.205578237771987915e-02,5.635576248168945312e-01,8.254262208938598633e-01
-6.835937500000000000e-01,-1.443758583068847656e+01,6.000001430511474609e-01,-1.150751486420631409e-04,-1.347167789936065674e-02,8.348324298858642578e-01,5.503394007682800293e-01
2.050781250000000000e+00,-6.515774726867675781e-01,6.000001430511474609e-01,1.367651764303445816e-02,5.864290520548820496e-03,-7.001268267631530762e-01,7.138633728027343750e-01
-7.324218750000000000e+00,1.200274348258972168e+00,6.000002622604370117e-01,-5.632244050502777100e-03,-2.055763453245162964e-02,7.165067195892333984e-01,6.972544789314270020e-01
1.142578125000000000e+01,6.755829811096191406e+00,6.000002622604370117e-01,-3.258290700614452362e-03,1.089906878769397736e-02,6.803001165390014648e-01,7.328453660011291504e-01
-4.980468750000000000e+00,3.669409990310668945e+00,6.000001430511474609e-01,2.608890831470489502e-02,9.143226779997348785e-03,-7.477622032165527344e-01,6.633908748626708984e-01
4.394531250000000000e+00,-5.589848995208740234e+00,6.000001430511474609e-01,1.477417908608913422e-02,-1.568150473758578300e-03,-3.516941666603088379e-01,9.359970688819885254e-01
-2.929687500000000000e-01,-1.268861413002014160e+00,6.000002622604370117e-01,1.214028429239988327e-02,3.719407320022583008e-02,1.291033625602722168e-01,9.908590316772460938e-01
-5.957031250000000000e+00,-1.608367538452148438e+01,6.000001430511474609e-01,1.003526058048009872e-02,1.488139852881431580e-03,-8.594822287559509277e-01,5.110649466514587402e-01
-4.394531250000000000e+00,-7.853223323822021484e+00,6.000001430511474609e-01,1.755038462579250336e-02,2.450757659971714020e-02,-5.655140876770019531e-01,8.241875767707824707e-01
-1.142578125000000000e+01,-4.458161890506744385e-01,6.000001430511474609e-01,-3.939146175980567932e-02,1.507770642638206482e-02,9.213841557502746582e-01,3.863576352596282959e-01
2.636718750000000000e+00,-7.235939502716064453e+00,6.000001430511474609e-01,-3.201558720320463181e-04,-1.054336782544851303e-02,2.524348497390747070e-01,9.675563573837280273e-01
